AnimalID,Date,Temperature,ActivityScore,FeedingTime,MilkYield,AlertStatus,Month,Year,DayOfWeek
COW0194,2023-07-15 19:48:14.258851770,37.95,68,1.47,2.64,Normal,7,2023,Saturday
COW0847,2023-07-15 23:18:31.182236448,37.76,76,1.97,5.47,Normal,7,2023,Saturday
COW0715,2023-07-16 02:48:48.105621124,38.31,44,1.21,3.66,Normal,7,2023,Sunday
COW1416,2023-07-16 06:19:05.029005802,38.33,95,1.86,4.07,Normal,7,2023,Sunday
COW1050,2023-07-16 09:49:21.952390478,39.27,89,2.22,5.11,Normal,7,2023,Sunday
COW1459,2023-07-16 13:19:38.875775156,39.77,80,1.53,4.74,Alert,7,2023,Sunday
COW0173,2023-07-16 16:49:55.799159832,37.61,63,3.19,7.71,Normal,7,2023,Sunday
COW1324,2023-07-16 20:20:12.722544510,40.09,42,1.88,4.79,Alert,7,2023,Sunday
COW1669,2023-07-16 23:50:29.645929186,37.88,64,3.05,6.74,Normal,7,2023,Sunday
COW0326,2023-07-17 03:20:46.569313862,38.64,54,1.22,2.99,Normal,7,2023,Monday
COW1434,2023-07-17 06:51:03.492698540,38.91,78,1.82,3.67,Normal,7,2023,Monday
COW1142,2023-07-17 10:21:20.416083216,40.46,77,0.53,0.72,Alert,7,2023,Monday
COW0836,2023-07-17 13:51:37.339467894,38.07,71,3.16,7.14,Normal,7,2023,Monday
COW1811,2023-07-17 17:21:54.262852570,37.06,76,2.69,7.59,Normal,7,2023,Monday
COW0724,2023-07-17 20:52:11.186237248,39.69,37,3.36,7.07,Alert,7,2023,Monday
COW0225,2023-07-18 00:22:28.109621924,37.83,4,2.09,5.49,Normal,7,2023,Tuesday
COW0532,2023-07-18 03:52:45.033006602,38.21,2,3.3,8.03,Normal,7,2023,Tuesday
COW0113,2023-07-18 07:23:01.956391278,37.61,99,2.77,8.32,Normal,7,2023,Tuesday
COW0140,2023-07-18 10:53:18.879775956,38.21,44,0.51,2.05,Normal,7,2023,Tuesday
COW0559,2023-07-18 14:23:35.803160632,37.83,67,1.39,2.24,Normal,7,2023,Tuesday
COW0001,2023-07-18 17:53:52.726545310,39.04,68,2.23,5.01,Normal,7,2023,Tuesday
COW0090,2023-07-18 21:24:09.649929986,38.56,76,2.67,6.66,Normal,7,2023,Tuesday
COW0654,2023-07-19 00:54:26.573314664,37.96,83,0.73,1.26,Normal,7,2023,Wednesday
COW0320,2023-07-19 04:24:43.496699340,39.3,74,2.97,8.33,Normal,7,2023,Wednesday
COW1574,2023-07-19 07:55:00.420084018,38.7,62,2.4,6.17,Normal,7,2023,Wednesday
COW1829,2023-07-19 11:25:17.343468694,37.02,1,2.34,5.66,Normal,7,2023,Wednesday
COW1918,2023-07-19 14:55:34.266853370,39.24,17,1.52,4.78,Normal,7,2023,Wednesday
COW0139,2023-07-19 18:25:51.190238048,38.65,16,2.58,5.27,Normal,7,2023,Wednesday
COW1535,2023-07-19 21:56:08.113622724,39.61,9,0.6,1.23,Alert,7,2023,Wednesday
COW1892,2023-07-20 01:26:25.037007402,38.6,53,0.73,2.07,Normal,7,2023,Thursday
COW0845,2023-07-20 04:56:41.960392078,37.87,73,3.07,7.53,Normal,7,2023,Thursday
COW0259,2023-07-20 08:26:58.883776756,38.34,59,1.63,0.97,Normal,7,2023,Thursday
COW1697,2023-07-20 11:57:15.807161432,39.14,9,1.71,4.61,Normal,7,2023,Thursday
COW0902,2023-07-20 15:27:32.730546110,37.88,12,1.23,3.58,Normal,7,2023,Thursday
COW0690,2023-07-20 18:57:49.653930786,38.15,41,2.06,4.14,Normal,7,2023,Thursday
COW0010,2023-07-20 22:28:06.577315464,38.32,15,0.68,-0.48,Normal,7,2023,Thursday
COW0261,2023-07-21 01:58:23.500700140,37.58,66,1.55,3.2,Normal,7,2023,Friday
COW1943,2023-07-21 05:28:40.424084818,37.89,75,2.34,5.65,Normal,7,2023,Friday
COW1674,2023-07-21 08:58:57.347469494,38.64,11,2.13,5.21,Normal,7,2023,Friday
COW0172,2023-07-21 12:29:14.270854172,39.46,8,4.0,8.03,Normal,7,2023,Friday
COW0898,2023-07-21 15:59:31.194238848,38.75,55,1.86,4.85,Normal,7,2023,Friday
COW0013,2023-07-21 19:29:48.117623524,38.46,96,1.85,5.65,Normal,7,2023,Friday
COW1192,2023-07-21 23:00:05.041008202,37.83,6,2.26,6.61,Normal,7,2023,Friday
COW1666,2023-07-22 02:30:21.964392878,39.38,53,1.17,4.15,Normal,7,2023,Saturday
COW1620,2023-07-22 06:00:38.887777556,38.85,20,3.57,7.71,Normal,7,2023,Saturday
COW0321,2023-07-22 09:30:55.811162232,37.93,39,2.5,7.13,Normal,7,2023,Saturday
COW1343,2023-07-22 13:01:12.734546910,39.22,99,1.17,1.99,Normal,7,2023,Saturday
COW1637,2023-07-22 16:31:29.657931586,38.95,72,3.28,8.99,Normal,7,2023,Saturday
COW0329,2023-07-22 20:01:46.581316264,37.85,34,0.62,0.81,Normal,7,2023,Saturday
COW0785,2023-07-22 23:32:03.504700940,38.42,57,3.94,10.2,Normal,7,2023,Saturday
COW0777,2023-07-23 03:02:20.428085618,38.11,19,3.53,10.36,Normal,7,2023,Sunday
COW1995,2023-07-23 06:32:37.351470294,40.61,71,2.53,7.26,Alert,7,2023,Sunday
COW0911,2023-07-23 10:02:54.274854972,38.93,31,0.89,1.3,Normal,7,2023,Sunday
COW1944,2023-07-23 13:33:11.198239648,38.65,82,1.25,1.99,Normal,7,2023,Sunday
COW1574,2023-07-23 17:03:28.121624326,38.88,40,1.48,4.48,Normal,7,2023,Sunday
COW1443,2023-07-23 20:33:45.045009002,39.6,14,1.34,4.67,Alert,7,2023,Sunday
COW1630,2023-07-24 00:04:01.968393678,38.43,81,2.24,6.03,Normal,7,2023,Monday
COW1119,2023-07-24 03:34:18.891778356,38.03,37,3.81,9.01,Normal,7,2023,Monday
COW1841,2023-07-24 07:04:35.815163032,39.18,44,2.05,5.17,Normal,7,2023,Monday
COW1605,2023-07-24 10:34:52.738547710,38.36,9,2.82,7.48,Normal,7,2023,Monday
COW0318,2023-07-24 14:05:09.661932386,37.64,58,2.91,7.19,Normal,7,2023,Monday
COW1980,2023-07-24 17:35:26.585317064,37.49,20,3.55,7.95,Normal,7,2023,Monday
COW0236,2023-07-24 21:05:43.508701740,39.72,92,0.62,2.61,Alert,7,2023,Monday
COW1970,2023-07-25 00:36:00.432086418,38.61,50,1.92,6.68,Normal,7,2023,Tuesday
COW0334,2023-07-25 04:06:17.355471094,38.03,20,3.25,9.55,Normal,7,2023,Tuesday
COW1909,2023-07-25 07:36:34.278855772,38.31,36,3.35,6.2,Normal,7,2023,Tuesday
COW0376,2023-07-25 11:06:51.202240448,39.15,27,3.75,10.53,Normal,7,2023,Tuesday
COW1483,2023-07-25 14:37:08.125625126,38.27,72,2.96,7.98,Normal,7,2023,Tuesday
COW1161,2023-07-25 18:07:25.049009802,37.34,32,1.36,2.74,Normal,7,2023,Tuesday
COW1954,2023-07-25 21:37:41.972394480,38.76,1,2.27,3.71,Normal,7,2023,Tuesday
COW0588,2023-07-26 01:07:58.895779156,39.47,17,0.61,1.41,Normal,7,2023,Wednesday
COW1571,2023-07-26 04:38:15.819163832,39.41,9,2.76,7.26,Normal,7,2023,Wednesday
COW0513,2023-07-26 08:08:32.742548510,38.05,84,2.44,4.99,Normal,7,2023,Wednesday
COW1320,2023-07-26 11:38:49.665933186,39.52,45,2.83,8.31,Alert,7,2023,Wednesday
COW1344,2023-07-26 15:09:06.589317864,38.67,96,3.76,10.61,Normal,7,2023,Wednesday
COW0918,2023-07-26 18:39:23.512702540,39.49,66,2.91,7.74,Normal,7,2023,Wednesday
COW1596,2023-07-26 22:09:40.436087218,38.96,32,1.62,2.68,Normal,7,2023,Wednesday
COW1856,2023-07-27 01:39:57.359471894,37.28,45,1.2,2.74,Normal,7,2023,Thursday
COW1373,2023-07-27 05:10:14.282856572,39.9,9,3.49,9.45,Alert,7,2023,Thursday
COW1864,2023-07-27 08:40:31.206241248,38.54,30,1.18,3.61,Normal,7,2023,Thursday
COW1803,2023-07-27 12:10:48.129625926,38.96,84,1.07,1.98,Normal,7,2023,Thursday
COW0873,2023-07-27 15:41:05.053010602,37.42,38,1.22,2.5,Normal,7,2023,Thursday
COW1253,2023-07-27 19:11:21.976395280,38.9,60,2.28,4.98,Normal,7,2023,Thursday
COW0270,2023-07-27 22:41:38.899779956,39.38,1,0.93,2.04,Normal,7,2023,Thursday
COW1852,2023-07-28 02:11:55.823164634,40.05,5,3.78,8.96,Alert,7,2023,Friday
COW0798,2023-07-28 05:42:12.746549310,39.62,63,3.88,9.03,Alert,7,2023,Friday
COW1315,2023-07-28 09:12:29.669933988,38.94,99,3.91,9.64,Normal,7,2023,Friday
COW0725,2023-07-28 12:42:46.593318664,37.26,36,0.64,1.64,Normal,7,2023,Friday
COW1189,2023-07-28 16:13:03.516703340,38.61,65,3.81,10.61,Normal,7,2023,Friday
COW0005,2023-07-28 19:43:20.440088016,38.03,78,3.99,8.19,Normal,7,2023,Friday
COW0851,2023-07-28 23:13:37.363472696,38.69,73,3.8,10.72,Normal,7,2023,Friday
COW1403,2023-07-29 02:43:54.286857372,37.53,94,2.85,6.38,Normal,7,2023,Saturday
COW0078,2023-07-29 06:14:11.210242048,38.33,24,2.95,9.24,Normal,7,2023,Saturday
COW1434,2023-07-29 09:44:28.133626724,38.09,4,0.93,3.0,Normal,7,2023,Saturday
COW0574,2023-07-29 13:14:45.057011404,38.06,78,3.56,9.45,Normal,7,2023,Saturday
COW0132,2023-07-29 16:45:01.980396080,38.07,89,0.71,1.67,Normal,7,2023,Saturday
COW0601,2023-07-29 20:15:18.903780756,38.39,68,1.61,6.09,Normal,7,2023,Saturday
COW1773,2023-07-29 23:45:35.827165432,38.73,25,3.97,9.89,Normal,7,2023,Saturday
COW1066,2023-07-30 03:15:52.750550112,36.5,74,1.98,6.46,Normal,7,2023,Sunday
COW0089,2023-07-30 06:46:09.673934788,36.6,99,0.96,1.83,Normal,7,2023,Sunday
COW0402,2023-07-30 10:16:26.597319464,38.23,7,3.89,10.44,Normal,7,2023,Sunday
COW0296,2023-07-30 13:46:43.520704140,38.34,13,3.94,11.75,Normal,7,2023,Sunday
COW1864,2023-07-30 17:17:00.444088816,38.65,68,1.15,2.03,Normal,7,2023,Sunday
COW1319,2023-07-30 20:47:17.367473496,37.92,43,3.53,9.32,Normal,7,2023,Sunday
COW0616,2023-07-31 00:17:34.290858172,38.51,57,1.87,3.97,Normal,7,2023,Monday
COW1550,2023-07-31 03:47:51.214242848,38.6,36,1.83,5.0,Normal,7,2023,Monday
COW0800,2023-07-31 07:18:08.137627524,37.91,14,1.42,5.44,Normal,7,2023,Monday
COW1715,2023-07-31 10:48:25.061012204,39.31,82,0.66,0.72,Normal,7,2023,Monday
COW1661,2023-07-31 14:18:41.984396880,38.64,72,1.44,3.76,Normal,7,2023,Monday
COW0422,2023-07-31 17:48:58.907781556,38.94,96,0.69,0.89,Normal,7,2023,Monday
COW1889,2023-07-31 21:19:15.831166232,38.56,27,3.74,9.22,Normal,7,2023,Monday
COW1047,2023-08-01 00:49:32.754550912,40.18,37,2.82,7.67,Alert,8,2023,Tuesday
COW0575,2023-08-01 04:19:49.677935588,38.98,87,3.6,8.7,Normal,8,2023,Tuesday
COW0143,2023-08-01 07:50:06.601320264,38.11,71,3.01,9.1,Normal,8,2023,Tuesday
COW0993,2023-08-01 11:20:23.524704940,39.16,76,0.96,2.88,Normal,8,2023,Tuesday
COW0665,2023-08-01 14:50:40.448089620,37.19,25,3.79,8.15,Normal,8,2023,Tuesday
COW0145,2023-08-01 18:20:57.371474296,38.6,67,3.65,9.44,Normal,8,2023,Tuesday
COW1249,2023-08-01 21:51:14.294858972,38.76,90,1.72,5.76,Normal,8,2023,Tuesday
COW1007,2023-08-02 01:21:31.218243648,38.6,4,0.89,2.77,Normal,8,2023,Wednesday
COW0503,2023-08-02 04:51:48.141628324,38.23,79,2.96,7.66,Normal,8,2023,Wednesday
COW1986,2023-08-02 08:22:05.065013004,37.69,96,3.05,7.33,Normal,8,2023,Wednesday
COW1998,2023-08-02 11:52:21.988397680,37.87,93,3.64,9.0,Normal,8,2023,Wednesday
COW0821,2023-08-02 15:22:38.911782356,38.58,74,0.68,1.71,Normal,8,2023,Wednesday
COW1640,2023-08-02 18:52:55.835167032,37.61,85,1.0,0.05,Normal,8,2023,Wednesday
COW0104,2023-08-02 22:23:12.758551712,39.92,16,2.59,6.94,Alert,8,2023,Wednesday
COW1971,2023-08-03 01:53:29.681936388,36.39,19,2.67,7.67,Normal,8,2023,Thursday
COW1063,2023-08-03 05:23:46.605321064,38.24,29,0.62,0.8,Normal,8,2023,Thursday
COW1971,2023-08-03 08:54:03.528705740,38.59,51,1.89,4.96,Normal,8,2023,Thursday
COW0198,2023-08-03 12:24:20.452090420,38.91,18,2.54,6.7,Normal,8,2023,Thursday
COW1670,2023-08-03 15:54:37.375475096,37.77,58,3.08,8.51,Normal,8,2023,Thursday
COW0579,2023-08-03 19:24:54.298859772,39.41,44,1.61,4.04,Normal,8,2023,Thursday
COW0391,2023-08-03 22:55:11.222244448,37.38,16,2.19,6.01,Normal,8,2023,Thursday
COW1203,2023-08-04 02:25:28.145629128,38.05,65,3.35,7.21,Normal,8,2023,Friday
COW1992,2023-08-04 05:55:45.069013804,39.0,2,3.84,8.59,Normal,8,2023,Friday
COW0554,2023-08-04 09:26:01.992398480,39.33,56,1.31,3.71,Normal,8,2023,Friday
COW1472,2023-08-04 12:56:18.915783156,37.38,79,1.39,3.25,Normal,8,2023,Friday
COW1524,2023-08-04 16:26:35.839167832,40.62,28,3.79,7.89,Alert,8,2023,Friday
COW1039,2023-08-04 19:56:52.762552512,37.78,65,1.89,5.07,Normal,8,2023,Friday
COW1647,2023-08-04 23:27:09.685937188,37.45,5,3.01,6.25,Normal,8,2023,Friday
COW1693,2023-08-05 02:57:26.609321864,38.9,22,2.64,9.3,Normal,8,2023,Saturday
COW1313,2023-08-05 06:27:43.532706540,38.22,13,1.5,1.57,Normal,8,2023,Saturday
COW0478,2023-08-05 09:58:00.456091220,38.1,65,2.79,7.03,Normal,8,2023,Saturday
COW1255,2023-08-05 13:28:17.379475896,38.98,16,2.79,5.86,Normal,8,2023,Saturday
COW0923,2023-08-05 16:58:34.302860572,37.28,86,2.57,7.34,Normal,8,2023,Saturday
COW0420,2023-08-05 20:28:51.226245248,37.14,64,0.85,1.72,Normal,8,2023,Saturday
COW0157,2023-08-05 23:59:08.149629928,38.02,32,3.98,10.96,Normal,8,2023,Saturday
COW0550,2023-08-06 03:29:25.073014604,39.36,80,1.9,5.52,Normal,8,2023,Sunday
COW1465,2023-08-06 06:59:41.996399280,38.06,51,2.73,5.76,Normal,8,2023,Sunday
COW1121,2023-08-06 10:29:58.919783956,39.78,79,3.6,8.27,Alert,8,2023,Sunday
COW1021,2023-08-06 14:00:15.843168632,39.46,58,1.98,4.61,Normal,8,2023,Sunday
COW0997,2023-08-06 17:30:32.766553312,38.73,46,3.21,7.96,Normal,8,2023,Sunday
COW1435,2023-08-06 21:00:49.689937988,38.77,52,3.9,9.55,Normal,8,2023,Sunday
COW0951,2023-08-07 00:31:06.613322664,38.73,63,1.76,5.13,Normal,8,2023,Monday
COW0289,2023-08-07 04:01:23.536707340,38.63,76,1.92,5.03,Normal,8,2023,Monday
COW1278,2023-08-07 07:31:40.460092020,38.21,60,3.67,8.56,Normal,8,2023,Monday
COW0196,2023-08-07 11:01:57.383476696,38.3,65,1.06,1.74,Normal,8,2023,Monday
COW0598,2023-08-07 14:32:14.306861372,37.64,81,0.6,0.68,Normal,8,2023,Monday
COW1858,2023-08-07 18:02:31.230246048,36.73,55,3.68,9.53,Normal,8,2023,Monday
COW1546,2023-08-07 21:32:48.153630728,39.38,57,3.38,8.26,Normal,8,2023,Monday
COW0517,2023-08-08 01:03:05.077015404,38.63,92,3.9,11.83,Normal,8,2023,Tuesday
COW1659,2023-08-08 04:33:22.000400080,38.5,71,0.7,1.75,Normal,8,2023,Tuesday
COW1866,2023-08-08 08:03:38.923784756,38.82,73,1.05,2.81,Normal,8,2023,Tuesday
COW0865,2023-08-08 11:33:55.847169436,37.84,86,0.87,0.37,Normal,8,2023,Tuesday
COW1142,2023-08-08 15:04:12.770554112,37.7,26,2.89,5.89,Normal,8,2023,Tuesday
COW0806,2023-08-08 18:34:29.693938788,38.27,12,2.62,5.43,Normal,8,2023,Tuesday
COW1933,2023-08-08 22:04:46.617323464,39.59,71,1.76,3.87,Alert,8,2023,Tuesday
COW1183,2023-08-09 01:35:03.540708140,37.57,46,0.7,0.27,Normal,8,2023,Wednesday
COW0815,2023-08-09 05:05:20.464092820,36.4,47,2.74,5.7,Normal,8,2023,Wednesday
COW0228,2023-08-09 08:35:37.387477496,38.08,79,2.5,6.91,Normal,8,2023,Wednesday
COW1901,2023-08-09 12:05:54.310862172,39.41,38,0.9,1.39,Normal,8,2023,Wednesday
COW0216,2023-08-09 15:36:11.234246848,37.11,21,3.68,9.16,Normal,8,2023,Wednesday
COW0948,2023-08-09 19:06:28.157631528,37.56,14,1.2,3.59,Normal,8,2023,Wednesday
COW1720,2023-08-09 22:36:45.081016204,38.71,2,3.1,8.7,Normal,8,2023,Wednesday
COW0015,2023-08-10 02:07:02.004400880,40.56,72,3.6,9.29,Alert,8,2023,Thursday
COW1181,2023-08-10 05:37:18.927785556,37.41,70,2.53,6.68,Normal,8,2023,Thursday
COW1672,2023-08-10 09:07:35.851170236,37.38,33,1.36,4.38,Normal,8,2023,Thursday
COW1285,2023-08-10 12:37:52.774554912,38.77,6,1.58,4.36,Normal,8,2023,Thursday
COW1181,2023-08-10 16:08:09.697939588,39.46,90,3.6,10.04,Normal,8,2023,Thursday
COW0047,2023-08-10 19:38:26.621324264,38.0,37,1.54,1.71,Normal,8,2023,Thursday
COW0324,2023-08-10 23:08:43.544708944,37.2,14,3.11,7.69,Normal,8,2023,Thursday
COW0844,2023-08-11 02:39:00.468093620,38.85,37,3.97,9.98,Normal,8,2023,Friday
COW1709,2023-08-11 06:09:17.391478296,38.99,8,4.0,9.88,Normal,8,2023,Friday
COW0130,2023-08-11 09:39:34.314862972,39.92,77,2.37,6.05,Alert,8,2023,Friday
COW1435,2023-08-11 13:09:51.238247648,39.03,13,3.39,8.07,Normal,8,2023,Friday
COW0095,2023-08-11 16:40:08.161632328,39.16,40,3.97,10.71,Normal,8,2023,Friday
COW0627,2023-08-11 20:10:25.085017004,38.29,92,1.81,3.99,Normal,8,2023,Friday
COW0755,2023-08-11 23:40:42.008401680,40.45,58,1.38,3.23,Alert,8,2023,Friday
COW1956,2023-08-12 03:10:58.931786356,38.18,18,0.9,3.69,Normal,8,2023,Saturday
COW1316,2023-08-12 06:41:15.855171036,38.01,57,0.99,3.78,Normal,8,2023,Saturday
COW0794,2023-08-12 10:11:32.778555712,39.95,83,3.49,8.88,Alert,8,2023,Saturday
COW1835,2023-08-12 13:41:49.701940388,37.32,38,2.56,5.76,Normal,8,2023,Saturday
COW1307,2023-08-12 17:12:06.625325064,37.02,32,3.56,7.27,Normal,8,2023,Saturday
COW0069,2023-08-12 20:42:23.548709744,38.6,86,3.26,8.02,Normal,8,2023,Saturday
COW1684,2023-08-13 00:12:40.472094420,38.5,66,2.86,7.66,Normal,8,2023,Sunday
COW0011,2023-08-13 03:42:57.395479096,38.32,77,2.63,5.85,Normal,8,2023,Sunday
COW1278,2023-08-13 07:13:14.318863772,39.3,87,0.67,1.68,Normal,8,2023,Sunday
COW1866,2023-08-13 10:43:31.242248448,37.77,25,3.55,8.53,Normal,8,2023,Sunday
COW0872,2023-08-13 14:13:48.165633128,38.55,92,1.96,3.18,Normal,8,2023,Sunday
COW0550,2023-08-13 17:44:05.089017804,38.21,58,2.46,6.27,Normal,8,2023,Sunday
COW1158,2023-08-13 21:14:22.012402480,37.79,75,0.58,1.89,Normal,8,2023,Sunday
COW0712,2023-08-14 00:44:38.935787156,38.45,33,3.78,9.61,Normal,8,2023,Monday
COW0023,2023-08-14 04:14:55.859171836,39.18,88,3.66,10.76,Normal,8,2023,Monday
COW0815,2023-08-14 07:45:12.782556512,40.2,66,2.4,5.68,Alert,8,2023,Monday
COW0346,2023-08-14 11:15:29.705941188,38.96,30,2.52,5.9,Normal,8,2023,Monday
COW0302,2023-08-14 14:45:46.629325864,36.49,81,2.97,9.59,Normal,8,2023,Monday
COW0363,2023-08-14 18:16:03.552710544,38.47,34,1.43,2.33,Normal,8,2023,Monday
COW0396,2023-08-14 21:46:20.476095220,38.54,86,1.28,2.58,Normal,8,2023,Monday
COW0218,2023-08-15 01:16:37.399479896,39.25,69,2.86,7.51,Normal,8,2023,Tuesday
COW0141,2023-08-15 04:46:54.322864572,38.65,48,0.87,3.3,Normal,8,2023,Tuesday
COW1640,2023-08-15 08:17:11.246249252,39.5,40,2.09,6.16,Normal,8,2023,Tuesday
COW0958,2023-08-15 11:47:28.169633928,38.81,51,2.22,4.51,Normal,8,2023,Tuesday
COW1234,2023-08-15 15:17:45.093018604,39.75,80,1.83,6.2,Alert,8,2023,Tuesday
COW0985,2023-08-15 18:48:02.016403280,38.15,13,1.15,3.34,Normal,8,2023,Tuesday
COW0993,2023-08-15 22:18:18.939787956,38.62,90,1.74,3.53,Normal,8,2023,Tuesday
COW1647,2023-08-16 01:48:35.863172636,39.16,31,1.68,3.46,Normal,8,2023,Wednesday
COW1640,2023-08-16 05:18:52.786557312,38.04,39,2.25,5.7,Normal,8,2023,Wednesday
COW0828,2023-08-16 08:49:09.709941988,37.87,63,2.86,9.3,Normal,8,2023,Wednesday
COW0683,2023-08-16 12:19:26.633326664,38.0,48,3.89,9.94,Normal,8,2023,Wednesday
COW1484,2023-08-16 15:49:43.556711344,37.9,87,1.0,4.64,Normal,8,2023,Wednesday
COW1004,2023-08-16 19:20:00.480096020,38.92,48,3.56,9.78,Normal,8,2023,Wednesday
COW0356,2023-08-16 22:50:17.403480696,37.03,61,1.49,2.46,Normal,8,2023,Wednesday
COW1008,2023-08-17 02:20:34.326865372,37.26,12,2.57,7.83,Normal,8,2023,Thursday
COW1348,2023-08-17 05:50:51.250250052,39.99,78,2.41,5.08,Alert,8,2023,Thursday
COW1157,2023-08-17 09:21:08.173634728,37.92,56,2.45,5.51,Normal,8,2023,Thursday
COW0888,2023-08-17 12:51:25.097019404,38.66,18,3.03,7.85,Normal,8,2023,Thursday
COW1829,2023-08-17 16:21:42.020404080,37.31,27,1.84,4.57,Normal,8,2023,Thursday
COW1864,2023-08-17 19:51:58.943788760,38.58,28,1.62,4.94,Normal,8,2023,Thursday
COW0127,2023-08-17 23:22:15.867173436,37.92,82,3.48,9.2,Normal,8,2023,Thursday
COW1130,2023-08-18 02:52:32.790558112,37.25,80,1.27,3.06,Normal,8,2023,Friday
COW1009,2023-08-18 06:22:49.713942788,39.57,52,1.13,4.52,Alert,8,2023,Friday
COW0604,2023-08-18 09:53:06.637327464,39.45,16,0.55,0.9,Normal,8,2023,Friday
COW1823,2023-08-18 13:23:23.560712144,38.41,77,1.24,2.1,Normal,8,2023,Friday
COW1402,2023-08-18 16:53:40.484096820,39.3,58,2.31,6.24,Normal,8,2023,Friday
COW1929,2023-08-18 20:23:57.407481496,40.02,93,2.38,5.93,Alert,8,2023,Friday
COW1014,2023-08-18 23:54:14.330866172,39.1,9,1.39,3.72,Normal,8,2023,Friday
COW0051,2023-08-19 03:24:31.254250852,38.88,26,0.75,2.61,Normal,8,2023,Saturday
COW1053,2023-08-19 06:54:48.177635528,38.66,28,3.11,7.59,Normal,8,2023,Saturday
COW1486,2023-08-19 10:25:05.101020204,39.02,77,3.15,9.73,Normal,8,2023,Saturday
COW1320,2023-08-19 13:55:22.024404880,38.21,36,3.99,10.24,Normal,8,2023,Saturday
COW1321,2023-08-19 17:25:38.947789560,38.28,9,3.65,8.67,Normal,8,2023,Saturday
COW1750,2023-08-19 20:55:55.871174236,38.86,47,3.74,9.94,Normal,8,2023,Saturday
COW0779,2023-08-20 00:26:12.794558912,38.12,78,3.29,8.14,Normal,8,2023,Sunday
COW1431,2023-08-20 03:56:29.717943588,38.21,51,2.65,6.74,Normal,8,2023,Sunday
COW1793,2023-08-20 07:26:46.641328264,38.5,76,0.95,1.27,Normal,8,2023,Sunday
COW0814,2023-08-20 10:57:03.564712944,39.42,57,2.68,5.71,Normal,8,2023,Sunday
COW1637,2023-08-20 14:27:20.488097620,37.59,32,0.7,2.81,Normal,8,2023,Sunday
COW1429,2023-08-20 17:57:37.411482296,39.11,67,3.6,7.77,Normal,8,2023,Sunday
COW1370,2023-08-20 21:27:54.334866972,39.13,57,2.19,5.35,Normal,8,2023,Sunday
COW1646,2023-08-21 00:58:11.258251652,39.13,54,2.94,7.68,Normal,8,2023,Monday
COW0420,2023-08-21 04:28:28.181636328,37.85,16,0.68,3.11,Normal,8,2023,Monday
COW1206,2023-08-21 07:58:45.105021004,37.15,62,2.37,5.44,Normal,8,2023,Monday
COW0983,2023-08-21 11:29:02.028405680,38.95,84,1.55,4.63,Normal,8,2023,Monday
COW0825,2023-08-21 14:59:18.951790360,38.65,96,1.5,3.63,Normal,8,2023,Monday
COW1025,2023-08-21 18:29:35.875175036,39.3,56,1.86,2.47,Normal,8,2023,Monday
COW1855,2023-08-21 21:59:52.798559712,37.94,23,0.5,1.3,Normal,8,2023,Monday
COW1974,2023-08-22 01:30:09.721944388,39.11,17,2.13,5.26,Normal,8,2023,Tuesday
COW0567,2023-08-22 05:00:26.645329068,39.34,80,2.2,5.93,Normal,8,2023,Tuesday
COW0371,2023-08-22 08:30:43.568713744,38.42,38,3.52,8.16,Normal,8,2023,Tuesday
COW0936,2023-08-22 12:01:00.492098420,38.83,72,2.07,4.64,Normal,8,2023,Tuesday
COW1935,2023-08-22 15:31:17.415483096,38.81,83,1.77,5.63,Normal,8,2023,Tuesday
COW0661,2023-08-22 19:01:34.338867772,37.84,30,3.98,9.61,Normal,8,2023,Tuesday
COW1455,2023-08-22 22:31:51.262252452,38.92,58,2.5,4.34,Normal,8,2023,Tuesday
COW0969,2023-08-23 02:02:08.185637128,39.8,98,2.15,5.87,Alert,8,2023,Wednesday
COW1333,2023-08-23 05:32:25.109021804,38.52,78,2.24,6.46,Normal,8,2023,Wednesday
COW1161,2023-08-23 09:02:42.032406480,37.33,22,3.33,9.18,Normal,8,2023,Wednesday
COW0202,2023-08-23 12:32:58.955791160,37.95,17,1.69,3.61,Normal,8,2023,Wednesday
COW1460,2023-08-23 16:03:15.879175836,37.08,15,1.86,4.65,Normal,8,2023,Wednesday
COW0313,2023-08-23 19:33:32.802560512,39.53,48,3.15,8.41,Alert,8,2023,Wednesday
COW0117,2023-08-23 23:03:49.725945188,39.11,32,0.76,2.86,Normal,8,2023,Wednesday
COW1690,2023-08-24 02:34:06.649329868,38.1,77,3.53,9.33,Normal,8,2023,Thursday
COW0937,2023-08-24 06:04:23.572714544,37.37,85,2.01,5.8,Normal,8,2023,Thursday
COW1827,2023-08-24 09:34:40.496099220,37.83,40,2.53,5.59,Normal,8,2023,Thursday
COW0575,2023-08-24 13:04:57.419483896,37.99,97,3.15,5.58,Normal,8,2023,Thursday
COW0244,2023-08-24 16:35:14.342868572,38.59,57,1.43,4.63,Normal,8,2023,Thursday
COW0537,2023-08-24 20:05:31.266253252,38.56,58,3.62,8.1,Normal,8,2023,Thursday
COW1626,2023-08-24 23:35:48.189637928,39.57,91,3.93,9.65,Alert,8,2023,Thursday
COW0075,2023-08-25 03:06:05.113022604,37.95,99,2.23,6.38,Normal,8,2023,Friday
COW1830,2023-08-25 06:36:22.036407280,37.29,16,3.78,9.48,Normal,8,2023,Friday
